SUPERMERCADO TRADICAO LTDA
CEP 12248440 SAO JOSE DOS CAMPOS - SP
CNPJ: 47.692.182/0001-72

Código de Barras;Descrição Reduzida;Quantidade Ajuste;Custo Reposição;Descrição Ajuste Completa;Seção;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,290;3,40;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,032;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,241;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,151;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,033;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,033;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,302;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,271;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,181;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,098;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,066;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,045;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,039;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,220;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,043;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,041;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,045;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,622;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,054;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,412;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,040;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,078;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,079;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,042;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,041;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,053;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,073;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,037;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,252;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,244;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,244;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,248;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,154;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,059;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,114;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,070;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,042;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,032;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,042;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,560;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,137;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,560;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,084;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,084;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,560;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,159;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,159;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,120;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,443;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,050;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,142;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,050;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,049;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,306;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,077;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,058;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,044;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,490;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,232;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,044;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,040;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,049;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,055;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,045;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,047;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,238;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,052;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,080;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,053;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,043;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
7891080149177;PRD P BASE FARINHA TRIGO KG;-0,043;3,02;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,004;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,003;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,007;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,014;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,002;35,98;ENTRADA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,004;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,003;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,004;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,009;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,085;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,010;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,003;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,010;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,010;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,003;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,003;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,003;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,003;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,006;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,003;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,017;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,007;35,98;ENTRADA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,009;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,006;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,011;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,004;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,008;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,008;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,006;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,007;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,006;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,006;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,022;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,013;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,002;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,003;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;-0,001;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
3516664010004;PRD P BASE FERM SECO KG;0,000;35,98;SAIDA DE DECOMPOSICAO POR NF;13;
7896635501110;PRD P BASE FUBA MIMOSO KG;-0,141;4,39;SAIDA DE DECOMPOSICAO POR NF;13;
7896635501110;PRD P BASE FUBA MIMOSO KG;-0,033;4,39;SAIDA DE DECOMPOSICAO POR NF;13;
7896635501110;PRD P BASE FUBA MIMOSO KG;-0,068;4,39;SAIDA DE DECOMPOSICAO POR NF;13;
7896635501110;PRD P BASE FUBA MIMOSO KG;-0,025;4,39;SAIDA DE DECOMPOSICAO POR NF;13;
7896635501110;PRD P BASE FUBA MIMOSO KG;-0,041;4,39;SAIDA DE DECOMPOSICAO POR NF;13;
1093911010090;PRD P BASE GELATINA S/ SABOR KG;-0,002;86,20;SAIDA DE DECOMPOSICAO POR NF;13;
1093911010090;PRD P BASE GELATINA S/ SABOR KG;-0,002;86,20;SAIDA DE DECOMPOSICAO POR NF;13;
1093911010090;PRD P BASE GELATINA S/ SABOR KG;-0,002;86,20;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,127;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,036;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;0,036;3,59;ENTRADA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,101;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,044;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,081;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,658;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,103;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,025;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,154;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,118;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,007;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,019;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,096;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,509;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,123;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,144;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,116;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,015;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,076;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,075;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,066;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,067;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,059;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,061;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,139;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,012;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,026;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,140;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,135;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,140;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
0000000009775;PRD P BASE LEITE;-0,139;3,59;SAIDA DE DECOMPOSICAO POR NF;13;
